Description,TL_X,TL_Y,BR_X,BR_Y
Rect,9.08593055556,-3.341375,9.16926388889,-3.42470833333,17:37
Rect,9.33593055556,-3.341375,9.41926388889,-3.42470833333,17:40
Rect,8.83593055556,-3.341375,8.91926388889,-3.42470833333,17:34
Rect,8.33593055556,-3.341375,8.41926388889,-3.42470833333,17:28
Rect,8.58593055556,-3.341375,8.66926388889,-3.42470833333,17:31
Rect,7.91926388889,-5.091375,8.00259722222,-5.17470833333,38:23
Rect,8.08593055556,-2.341375,8.16926388889,-2.42470833333,5:25
Rect,8.08593055556,-5.091375,8.16926388889,-5.17470833333,38:25
Rect,6.75259722222,-2.42470833333,6.83593055556,-2.50804166667,6:9
Rect,9.33593055556,-4.341375,9.41926388889,-4.42470833333,29:40
Rect,6.75259722222,-4.341375,6.83593055556,-4.42470833333,29:9
Rect,9.08593055556,-4.341375,9.16926388889,-4.42470833333,29:37
Rect,7.91926388889,-2.341375,8.00259722222,-2.42470833333,5:23
Rect,6.00259722222,-4.841375,6.08593055556,-4.92470833333,35:0
Rect,8.33593055556,-5.091375,8.41926388889,-5.17470833333,38:28
Rect,9.58593055556,-5.091375,9.66926388889,-5.17470833333,38:43
Rect,8.33593055556,-4.591375,8.41926388889,-4.67470833333,32:28
Rect,8.33593055556,-2.341375,8.41926388889,-2.42470833333,5:28
Rect,9.58593055556,-2.17470833333,9.66926388889,-2.25804166667,3:43
Rect,9.33593055556,-5.091375,9.41926388889,-5.17470833333,38:40
Rect,9.58593055556,-4.341375,9.66926388889,-4.42470833333,29:43
Rect,8.58593055556,-5.091375,8.66926388889,-5.17470833333,38:31
Rect,9.08593055556,-5.091375,9.16926388889,-5.17470833333,38:37
Rect,8.83593055556,-5.091375,8.91926388889,-5.17470833333,38:34
Rect,9.08593055556,-2.42470833333,9.16926388889,-2.50804166667,6:37
Rect,8.33593055556,-2.42470833333,8.41926388889,-2.50804166667,6:28
Rect,9.08593055556,-4.591375,9.16926388889,-4.67470833333,32:37
Rect,9.58593055556,-4.591375,9.66926388889,-4.67470833333,32:43
Rect,8.08593055556,-4.341375,8.16926388889,-4.42470833333,29:25
Rect,8.83593055556,-2.42470833333,8.91926388889,-2.50804166667,6:34
Rect,7.91926388889,-4.341375,8.00259722222,-4.42470833333,29:23
Rect,8.58593055556,-2.42470833333,8.66926388889,-2.50804166667,6:31
Rect,9.33593055556,-4.591375,9.41926388889,-4.67470833333,32:40
Rect,8.08593055556,-2.42470833333,8.16926388889,-2.50804166667,6:25
Rect,8.58593055556,-4.341375,8.66926388889,-4.42470833333,29:31
Rect,9.58593055556,-2.42470833333,9.66926388889,-2.50804166667,6:43
Rect,8.58593055556,-4.591375,8.66926388889,-4.67470833333,32:31
Rect,8.83593055556,-4.341375,8.91926388889,-4.42470833333,29:34
Rect,8.83593055556,-4.591375,8.91926388889,-4.67470833333,32:34
Rect,9.33593055556,-2.42470833333,9.41926388889,-2.50804166667,6:40
Rect,8.33593055556,-4.341375,8.41926388889,-4.42470833333,29:28
Rect,6.75259722222,-2.341375,6.83593055556,-2.42470833333,5:9
Rect,7.91926388889,-2.42470833333,8.00259722222,-2.50804166667,6:23
Rect,8.83593055556,-3.841375,8.91926388889,-3.92470833333,23:34
Rect,6.75259722222,-3.841375,6.83593055556,-3.92470833333,23:9
Rect,8.08593055556,-2.17470833333,8.16926388889,-2.25804166667,3:25
Rect,9.08593055556,-2.341375,9.16926388889,-2.42470833333,5:37
Rect,8.33593055556,-2.17470833333,8.41926388889,-2.25804166667,3:28
Rect,9.08593055556,-3.841375,9.16926388889,-3.92470833333,23:37
Rect,8.33593055556,-3.841375,8.41926388889,-3.92470833333,23:28
Rect,9.58593055556,-2.091375,9.66926388889,-2.17470833333,2:43
Rect,8.08593055556,-3.841375,8.16926388889,-3.92470833333,23:25
Rect,9.33593055556,-2.341375,9.41926388889,-2.42470833333,5:40
Rect,6.75259722222,-2.591375,6.83593055556,-2.67470833333,8:9
Rect,7.91926388889,-3.841375,8.00259722222,-3.92470833333,23:23
Rect,7.91926388889,-2.17470833333,8.00259722222,-2.25804166667,3:23
Rect,8.83593055556,-2.341375,8.91926388889,-2.42470833333,5:34
Rect,6.75259722222,-2.17470833333,6.83593055556,-2.25804166667,3:9
Rect,9.33593055556,-3.841375,9.41926388889,-3.92470833333,23:40
Rect,8.58593055556,-3.841375,8.66926388889,-3.92470833333,23:31
Rect,9.08593055556,-2.091375,9.16926388889,-2.17470833333,2:37
Rect,6.00259722222,-4.091375,6.08593055556,-4.17470833333,26:0
Rect,8.08593055556,-4.591375,8.16926388889,-4.67470833333,32:25
Rect,8.58593055556,-2.341375,8.66926388889,-2.42470833333,5:31
Rect,9.33593055556,-2.17470833333,9.41926388889,-2.25804166667,3:40
Rect,6.75259722222,-4.591375,6.83593055556,-4.67470833333,32:9
Rect,9.08593055556,-2.17470833333,9.16926388889,-2.25804166667,3:37
Rect,9.33593055556,-2.091375,9.41926388889,-2.17470833333,2:40
Rect,7.91926388889,-2.591375,8.00259722222,-2.67470833333,8:23
Rect,9.58593055556,-3.841375,9.66926388889,-3.92470833333,23:43
Rect,8.58593055556,-2.17470833333,8.66926388889,-2.25804166667,3:31
Rect,9.58593055556,-2.341375,9.66926388889,-2.42470833333,5:43
Rect,8.83593055556,-2.17470833333,8.91926388889,-2.25804166667,3:34
Rect,7.58593055556,-1.92470833333,7.66926388889,-2.00804166667,0:19
Rect,7.16926388889,-2.17470833333,7.25259722222,-2.25804166667,3:14
Rect,7.16926388889,-3.341375,7.25259722222,-3.42470833333,17:14
Rect,7.16926388889,-3.841375,7.25259722222,-3.92470833333,23:14
Rect,7.16926388889,-2.591375,7.25259722222,-2.67470833333,8:14
Rect,7.16926388889,-2.341375,7.25259722222,-2.42470833333,5:14
Rect,7.16926388889,-2.42470833333,7.25259722222,-2.50804166667,6:14
Rect,7.16926388889,-3.091375,7.25259722222,-3.17470833333,14:14
Rect,7.16926388889,-2.67470833333,7.25259722222,-2.75804166667,9:14
Rect,6.75259722222,-7.34138888889,6.83593055556,-7.42472222222,65:9
Rect,7.16926388889,-4.591375,7.25259722222,-4.67470833333,32:14
Rect,7.16926388889,-5.091375,7.25259722222,-5.17470833333,38:14
Rect,7.16926388889,-2.841375,7.25259722222,-2.92470833333,11:14
Rect,7.16926388889,-2.091375,7.25259722222,-2.17470833333,2:14
Rect,7.16926388889,-4.341375,7.25259722222,-4.42470833333,29:14
Rect,7.58593055556,-2.341375,7.66926388889,-2.42470833333,5:19
Rect,7.58593055556,-2.841375,7.66926388889,-2.92470833333,11:19
Rect,7.58593055556,-3.091375,7.66926388889,-3.17470833333,14:19
Rect,9.41926388889,-6.59138888889,9.50259722222,-6.67472222222,56:41
Rect,7.58593055556,-4.591375,7.66926388889,-4.67470833333,32:19
Rect,8.66926388889,-6.59138888889,8.75259722222,-6.67472222222,56:32
Rect,7.58593055556,-2.42470833333,7.66926388889,-2.50804166667,6:19
Rect,6.08593055556,-4.091375,6.16926388889,-4.17470833333,26:1
Rect,8.16926388889,-6.25805555556,8.25259722222,-6.34138888889,52:26
Rect,7.58593055556,-2.17470833333,7.66926388889,-2.25804166667,3:19
Rect,8.66926388889,-6.25805555556,8.75259722222,-6.34138888889,52:32
Rect,7.58593055556,-2.091375,7.66926388889,-2.17470833333,2:19
Rect,6.33593055556,-4.091375,6.41926388889,-4.17470833333,26:4
Rect,6.83593055556,-4.091375,6.91926388889,-4.17470833333,26:10
Rect,7.58593055556,-2.67470833333,7.66926388889,-2.75804166667,9:19
Rect,6.83593055556,-4.841375,6.91926388889,-4.92470833333,35:10
Rect,7.75259722222,-6.00805555556,7.83593055556,-6.09138888889,49:21
Rect,6.33593055556,-4.841375,6.41926388889,-4.92470833333,35:4
Rect,7.58593055556,-4.341375,7.66926388889,-4.42470833333,29:19
Rect,9.41926388889,-6.25805555556,9.50259722222,-6.34138888889,52:41
Rect,7.58593055556,-3.841375,7.66926388889,-3.92470833333,23:19
Rect,7.58593055556,-2.591375,7.66926388889,-2.67470833333,8:19
Rect,7.58593055556,-5.091375,7.66926388889,-5.17470833333,38:19
Rect,7.58593055556,-3.341375,7.66926388889,-3.42470833333,17:19
Rect,9.66926388889,-6.25805555556,9.75259722222,-6.34138888889,52:44
Rect,8.91926388889,-6.25805555556,9.00259722222,-6.34138888889,52:35
Rect,9.16926388889,-6.25805555556,9.25259722222,-6.34138888889,52:38
Rect,6.50259722222,-4.67470833333,6.58593055556,-4.75804166667,33:6
Rect,7.58593055556,-8.42472222222,7.66926388889,-8.50805555556,78:19
Rect,7.58593055556,-8.50805555556,7.66926388889,-8.59138888889,79:19
Rect,7.58593055556,-8.25805555556,7.66926388889,-8.34138888889,76:19
Rect,7.58593055556,-8.17472222222,7.66926388889,-8.25805555556,75:19
Rect,8.08593055556,-6.25805555556,8.16926388889,-6.34138888889,52:25
Rect,9.08593055556,-6.25805555556,9.16926388889,-6.34138888889,52:37
Rect,9.58593055556,-6.59138888889,9.66926388889,-6.67472222222,56:43
Rect,7.58593055556,-8.67472222222,7.66926388889,-8.75805555556,81:19
Rect,9.33593055556,-6.25805555556,9.41926388889,-6.34138888889,52:40
Rect,9.33593055556,-6.59138888889,9.41926388889,-6.67472222222,56:40
Rect,8.58593055556,-6.25805555556,8.66926388889,-6.34138888889,52:31
Rect,9.58593055556,-6.25805555556,9.66926388889,-6.34138888889,52:43
Rect,9.08593055556,-6.59138888889,9.16926388889,-6.67472222222,56:37
Rect,6.00259722222,-3.591375,6.08593055556,-3.67470833333,20:0
Rect,6.25259722222,-3.591375,6.33593055556,-3.67470833333,20:3
Rect,7.75259722222,-2.00804166667,7.83593055556,-2.091375,1:21
Rect,7.75259722222,-2.75804166667,7.83593055556,-2.841375,10:21
Rect,7.75259722222,-2.25804166667,7.83593055556,-2.341375,4:21
Rect,7.75259722222,-2.50804166667,7.83593055556,-2.591375,7:21
Rect,6.83593055556,-3.591375,6.91926388889,-3.67470833333,20:10
Rect,6.08593055556,-3.591375,6.16926388889,-3.67470833333,20:1
Rect,6.33593055556,-3.591375,6.41926388889,-3.67470833333,20:4
Rect,6.50259722222,-3.92470833333,6.58593055556,-4.00804166667,24:6
Rect,6.00259722222,-1.92470833333,6.08593055556,-2.00804166667,0:0
Rect,6.50259722222,-3.50804166667,6.58593055556,-3.591375,19:6
Rect,6.50259722222,-3.42470833333,6.58593055556,-3.50804166667,18:6
Rect,6.25259722222,-1.92470833333,6.33593055556,-2.00804166667,0:3
Rect,6.00259722222,-2.17470833333,6.08593055556,-2.25804166667,3:0
Rect,6.00259722222,-2.591375,6.08593055556,-2.67470833333,8:0
Rect,6.00259722222,-3.841375,6.08593055556,-3.92470833333,23:0
Rect,6.00259722222,-2.42470833333,6.08593055556,-2.50804166667,6:0
Rect,7.25259722222,-4.091375,7.33593055556,-4.17470833333,26:15
Rect,6.00259722222,-4.591375,6.08593055556,-4.67470833333,32:0
Rect,7.25259722222,-4.841375,7.33593055556,-4.92470833333,35:15
Rect,6.00259722222,-2.841375,6.08593055556,-2.92470833333,11:0
Rect,6.00259722222,-4.341375,6.08593055556,-4.42470833333,29:0
Rect,6.00259722222,-2.67470833333,6.08593055556,-2.75804166667,9:0
Rect,6.00259722222,-2.341375,6.08593055556,-2.42470833333,5:0
Rect,6.00259722222,-3.091375,6.08593055556,-3.17470833333,14:0
Rect,6.00259722222,-3.341375,6.08593055556,-3.42470833333,17:0
Rect,7.25259722222,-5.341375,7.33593055556,-5.42470833333,41:15
Rect,6.00259722222,-2.091375,6.08593055556,-2.17470833333,2:0
Rect,6.25259722222,-2.67470833333,6.33593055556,-2.75804166667,9:3
Rect,6.25259722222,-2.591375,6.33593055556,-2.67470833333,8:3
Rect,6.25259722222,-2.091375,6.33593055556,-2.17470833333,2:3
Rect,7.50259722222,-5.591375,7.58593055556,-5.67470833333,44:18
Rect,7.50259722222,-5.341375,7.58593055556,-5.42470833333,41:18
Rect,6.25259722222,-2.341375,6.33593055556,-2.42470833333,5:3
Rect,6.25259722222,-2.17470833333,6.33593055556,-2.25804166667,3:3
Rect,6.25259722222,-3.841375,6.33593055556,-3.92470833333,23:3
Rect,6.25259722222,-3.341375,6.33593055556,-3.42470833333,17:3
Rect,6.25259722222,-2.42470833333,6.33593055556,-2.50804166667,6:3
Rect,6.25259722222,-3.091375,6.33593055556,-3.17470833333,14:3
Rect,7.50259722222,-4.841375,7.58593055556,-4.92470833333,35:18
Rect,6.25259722222,-2.841375,6.33593055556,-2.92470833333,11:3
Rect,7.50259722222,-4.091375,7.58593055556,-4.17470833333,26:18
Rect,6.83593055556,-1.92470833333,6.91926388889,-2.00804166667,0:10
Rect,6.08593055556,-1.92470833333,6.16926388889,-2.00804166667,0:1
Rect,6.33593055556,-1.92470833333,6.41926388889,-2.00804166667,0:4
Rect,6.75259722222,-7.25805555556,6.83593055556,-7.34138888889,64:9
Rect,9.41926388889,-6.50805555556,9.50259722222,-6.59138888889,55:41
Rect,8.66926388889,-6.50805555556,8.75259722222,-6.59138888889,55:32
Rect,6.50259722222,-3.00804166667,6.58593055556,-3.091375,13:6
Rect,6.50259722222,-3.75804166667,6.58593055556,-3.841375,22:6
Rect,6.50259722222,-3.17470833333,6.58593055556,-3.25804166667,15:6
Rect,9.16926388889,-6.50805555556,9.25259722222,-6.59138888889,55:38
Rect,9.66926388889,-6.50805555556,9.75259722222,-6.59138888889,55:44
Rect,8.16926388889,-6.50805555556,8.25259722222,-6.59138888889,55:26
Rect,6.50259722222,-2.92470833333,6.58593055556,-3.00804166667,12:6
Rect,6.50259722222,-3.25804166667,6.58593055556,-3.341375,16:6
Rect,6.50259722222,-3.67470833333,6.58593055556,-3.75804166667,21:6
Rect,8.41926388889,-6.50805555556,8.50259722222,-6.59138888889,55:29
Rect,6.08593055556,-4.341375,6.16926388889,-4.42470833333,29:1
Rect,6.83593055556,-3.341375,6.91926388889,-3.42470833333,17:10
Rect,6.50259722222,-4.42470833333,6.58593055556,-4.50804166667,30:6
Rect,6.50259722222,-4.00804166667,6.58593055556,-4.091375,25:6
Rect,6.50259722222,-4.75804166667,6.58593055556,-4.841375,34:6
Rect,7.33593055556,-4.841375,7.41926388889,-4.92470833333,35:16
Rect,6.33593055556,-4.341375,6.41926388889,-4.42470833333,29:4
Rect,6.08593055556,-2.341375,6.16926388889,-2.42470833333,5:1
Rect,6.33593055556,-6.17472222222,6.41926388889,-6.25805555556,51:4
Rect,7.91926388889,-5.17470833333,8.00259722222,-5.25804166667,39:23
Rect,6.50259722222,-4.25804166667,6.58593055556,-4.341375,28:6
Rect,6.33593055556,-5.92472222222,6.41926388889,-6.00805555556,48:4
Rect,6.75259722222,-7.09138888889,6.83593055556,-7.17472222222,62:9
Rect,6.08593055556,-2.091375,6.16926388889,-2.17470833333,2:1
Rect,6.08593055556,-3.341375,6.16926388889,-3.42470833333,17:1
Rect,6.33593055556,-3.341375,6.41926388889,-3.42470833333,17:4
Rect,6.08593055556,-2.841375,6.16926388889,-2.92470833333,11:1
Rect,6.83593055556,-2.091375,6.91926388889,-2.17470833333,2:10
Rect,6.83593055556,-3.091375,6.91926388889,-3.17470833333,14:10
Rect,6.58593055556,-4.841375,6.66926388889,-4.92470833333,35:7
Rect,6.33593055556,-2.841375,6.41926388889,-2.92470833333,11:4
Rect,6.33593055556,-2.341375,6.41926388889,-2.42470833333,5:4
Rect,6.08593055556,-3.091375,6.16926388889,-3.17470833333,14:1
Rect,6.33593055556,-2.67470833333,6.41926388889,-2.75804166667,9:4
Rect,6.08593055556,-2.67470833333,6.16926388889,-2.75804166667,9:1
Rect,6.83593055556,-4.341375,6.91926388889,-4.42470833333,29:10
Rect,6.33593055556,-2.091375,6.41926388889,-2.17470833333,2:4
Rect,6.83593055556,-2.17470833333,6.91926388889,-2.25804166667,3:10
Rect,6.33593055556,-3.091375,6.41926388889,-3.17470833333,14:4
Rect,6.50259722222,-4.17470833333,6.58593055556,-4.25804166667,27:6
Rect,7.33593055556,-5.591375,7.41926388889,-5.67470833333,44:16
Rect,6.08593055556,-2.17470833333,6.16926388889,-2.25804166667,3:1
Rect,7.33593055556,-4.091375,7.41926388889,-4.17470833333,26:16
Rect,9.08593055556,-6.50805555556,9.16926388889,-6.59138888889,55:37
Rect,6.33593055556,-2.17470833333,6.41926388889,-2.25804166667,3:4
Rect,9.33593055556,-6.50805555556,9.41926388889,-6.59138888889,55:40
Rect,6.83593055556,-2.42470833333,6.91926388889,-2.50804166667,6:10
Rect,6.83593055556,-2.591375,6.91926388889,-2.67470833333,8:10
Rect,6.08593055556,-2.591375,6.16926388889,-2.67470833333,8:1
Rect,6.33593055556,-2.591375,6.41926388889,-2.67470833333,8:4
Rect,6.83593055556,-4.591375,6.91926388889,-4.67470833333,32:10
Rect,7.91926388889,-5.42470833333,8.00259722222,-5.50804166667,42:23
Rect,6.08593055556,-2.42470833333,6.16926388889,-2.50804166667,6:1
Rect,6.33593055556,-4.591375,6.41926388889,-4.67470833333,32:4
Rect,6.50259722222,-4.50804166667,6.58593055556,-4.591375,31:6
Rect,6.75259722222,-4.67470833333,6.83593055556,-4.75804166667,33:9
Rect,6.83593055556,-2.841375,6.91926388889,-2.92470833333,11:10
Rect,6.83593055556,-2.341375,6.91926388889,-2.42470833333,5:10
Rect,7.91926388889,-4.67470833333,8.00259722222,-4.75804166667,33:23
Rect,6.58593055556,-4.091375,6.66926388889,-4.17470833333,26:7
Rect,6.83593055556,-5.091375,6.91926388889,-5.17470833333,38:10
Rect,7.33593055556,-5.341375,7.41926388889,-5.42470833333,41:16
Rect,6.33593055556,-3.841375,6.41926388889,-3.92470833333,23:4
Rect,7.91926388889,-5.84138888889,8.00259722222,-5.92472222222,47:23
Rect,6.08593055556,-3.841375,6.16926388889,-3.92470833333,23:1
Rect,9.58593055556,-6.50805555556,9.66926388889,-6.59138888889,55:43
Rect,6.33593055556,-2.42470833333,6.41926388889,-2.50804166667,6:4
Rect,6.83593055556,-3.841375,6.91926388889,-3.92470833333,23:10
Rect,6.83593055556,-2.67470833333,6.91926388889,-2.75804166667,9:10
Rect,6.08593055556,-4.591375,6.16926388889,-4.67470833333,32:1
Rect,8.91926388889,-5.17470833333,9.00259722222,-5.25804166667,39:35
Rect,9.16926388889,-6.34138888889,9.25259722222,-6.42472222222,53:38
Rect,9.08593055556,-5.17470833333,9.16926388889,-5.25804166667,39:37
Rect,8.08593055556,-4.67470833333,8.16926388889,-4.75804166667,33:25
Rect,8.16926388889,-4.67470833333,8.25259722222,-4.75804166667,33:26
Rect,8.66926388889,-4.67470833333,8.75259722222,-4.75804166667,33:32
Rect,9.66926388889,-6.34138888889,9.75259722222,-6.42472222222,53:44
Rect,8.66926388889,-5.17470833333,8.75259722222,-5.25804166667,39:32
Rect,8.08593055556,-5.42470833333,8.16926388889,-5.50804166667,42:25
Rect,8.83593055556,-5.42470833333,8.91926388889,-5.50804166667,42:34
Rect,8.33593055556,-5.42470833333,8.41926388889,-5.50804166667,42:28
Rect,8.58593055556,-4.67470833333,8.66926388889,-4.75804166667,33:31
Rect,8.91926388889,-5.42470833333,9.00259722222,-5.50804166667,42:35
Rect,8.83593055556,-5.17470833333,8.91926388889,-5.25804166667,39:34
Rect,8.33593055556,-4.67470833333,8.41926388889,-4.75804166667,33:28
Rect,9.41926388889,-4.67470833333,9.50259722222,-4.75804166667,33:41
Rect,9.66926388889,-5.17470833333,9.75259722222,-5.25804166667,39:44
Rect,8.66926388889,-5.42470833333,8.75259722222,-5.50804166667,42:32
Rect,9.33593055556,-4.67470833333,9.41926388889,-4.75804166667,33:40
Rect,9.58593055556,-6.34138888889,9.66926388889,-6.42472222222,53:43
Rect,9.66926388889,-4.67470833333,9.75259722222,-4.75804166667,33:44
Rect,9.58593055556,-5.17470833333,9.66926388889,-5.25804166667,39:43
Rect,9.33593055556,-6.34138888889,9.41926388889,-6.42472222222,53:40
Rect,9.58593055556,-4.67470833333,9.66926388889,-4.75804166667,33:43
Rect,9.16926388889,-4.67470833333,9.25259722222,-4.75804166667,33:38
Rect,9.41926388889,-5.17470833333,9.50259722222,-5.25804166667,39:41
Rect,8.83593055556,-4.67470833333,8.91926388889,-4.75804166667,33:34
Rect,9.33593055556,-5.17470833333,9.41926388889,-5.25804166667,39:40
Rect,8.41926388889,-4.67470833333,8.50259722222,-4.75804166667,33:29
Rect,8.41926388889,-5.42470833333,8.50259722222,-5.50804166667,42:29
Rect,9.08593055556,-4.67470833333,9.16926388889,-4.75804166667,33:37
Rect,9.41926388889,-6.34138888889,9.50259722222,-6.42472222222,53:41
Rect,8.58593055556,-5.42470833333,8.66926388889,-5.50804166667,42:31
Rect,8.91926388889,-4.67470833333,9.00259722222,-4.75804166667,33:35
Rect,8.58593055556,-5.17470833333,8.66926388889,-5.25804166667,39:31
Rect,8.83593055556,-5.84138888889,8.91926388889,-5.92472222222,47:34
Rect,8.91926388889,-5.84138888889,9.00259722222,-5.92472222222,47:35
Rect,8.16926388889,-6.34138888889,8.25259722222,-6.42472222222,53:26
Rect,8.41926388889,-6.34138888889,8.50259722222,-6.42472222222,53:29
Rect,9.33593055556,-5.84138888889,9.41926388889,-5.92472222222,47:40
Rect,9.41926388889,-5.84138888889,9.50259722222,-5.92472222222,47:41
Rect,6.91926388889,-4.841375,7.00259722222,-4.92470833333,35:11
Rect,9.08593055556,-5.84138888889,9.16926388889,-5.92472222222,47:37
Rect,6.16926388889,-4.091375,6.25259722222,-4.17470833333,26:2
Rect,7.41926388889,-4.841375,7.50259722222,-4.92470833333,35:17
Rect,7.41926388889,-4.091375,7.50259722222,-4.17470833333,26:17
Rect,6.91926388889,-4.091375,7.00259722222,-4.17470833333,26:11
Rect,8.58593055556,-5.84138888889,8.66926388889,-5.92472222222,47:31
Rect,8.66926388889,-5.84138888889,8.75259722222,-5.92472222222,47:32
Rect,8.08593055556,-5.84138888889,8.16926388889,-5.92472222222,47:25
Rect,8.33593055556,-5.84138888889,8.41926388889,-5.92472222222,47:28
Rect,8.66926388889,-6.34138888889,8.75259722222,-6.42472222222,53:32
Rect,8.16926388889,-5.17470833333,8.25259722222,-5.25804166667,39:26
Rect,8.08593055556,-5.17470833333,8.16926388889,-5.25804166667,39:25
Rect,9.58593055556,-5.42470833333,9.66926388889,-5.50804166667,42:43
Rect,9.41926388889,-5.42470833333,9.50259722222,-5.50804166667,42:41
Rect,9.33593055556,-5.42470833333,9.41926388889,-5.50804166667,42:40
Rect,8.41926388889,-5.17470833333,8.50259722222,-5.25804166667,39:29
Rect,8.33593055556,-5.17470833333,8.41926388889,-5.25804166667,39:28
Rect,9.08593055556,-6.34138888889,9.16926388889,-6.42472222222,53:37
Rect,9.08593055556,-5.42470833333,9.16926388889,-5.50804166667,42:37
Rect,9.58593055556,-5.84138888889,9.66926388889,-5.92472222222,47:43
Rect,9.66926388889,-5.84138888889,9.75259722222,-5.92472222222,47:44
Rect,6.66926388889,-4.091375,6.75259722222,-4.17470833333,26:8
Rect,6.66926388889,-4.841375,6.75259722222,-4.92470833333,35:8
Rect,9.66926388889,-5.42470833333,9.75259722222,-5.50804166667,42:44
Rect,7.50259722222,-3.591375,7.58593055556,-3.67470833333,20:18
Rect,6.33593055556,-6.25805555556,6.41926388889,-6.34138888889,52:4
Rect,7.00259722222,-2.50804166667,7.08593055556,-2.591375,7:12
Rect,7.58593055556,-5.42470833333,7.66926388889,-5.50804166667,42:19
Rect,7.00259722222,-2.75804166667,7.08593055556,-2.841375,10:12
Rect,7.58593055556,-4.67470833333,7.66926388889,-4.75804166667,33:19
Rect,7.58593055556,-5.17470833333,7.66926388889,-5.25804166667,39:19
Rect,7.00259722222,-2.00804166667,7.08593055556,-2.091375,1:12
Rect,7.00259722222,-2.25804166667,7.08593055556,-2.341375,4:12
Rect,7.16926388889,-5.17470833333,7.25259722222,-5.25804166667,39:14
Rect,7.16926388889,-5.42470833333,7.25259722222,-5.50804166667,42:14
Rect,7.16926388889,-4.67470833333,7.25259722222,-4.75804166667,33:14
Rect,7.91926388889,-3.50804166667,8.00259722222,-3.591375,19:23
Rect,7.25259722222,-1.92470833333,7.33593055556,-2.00804166667,0:15
Rect,7.91926388889,-3.92470833333,8.00259722222,-4.00804166667,24:23
Rect,6.75259722222,-3.50804166667,6.83593055556,-3.591375,19:9
Rect,6.75259722222,-3.92470833333,6.83593055556,-4.00804166667,24:9
Rect,6.75259722222,-3.42470833333,6.83593055556,-3.50804166667,18:9
Rect,7.91926388889,-3.42470833333,8.00259722222,-3.50804166667,18:23
Rect,7.50259722222,-1.92470833333,7.58593055556,-2.00804166667,0:18
Rect,8.58593055556,-3.42470833333,8.66926388889,-3.50804166667,18:31
Rect,9.16926388889,-3.50804166667,9.25259722222,-3.591375,19:38
Rect,8.91926388889,-3.50804166667,9.00259722222,-3.591375,19:35
Rect,8.66926388889,-3.50804166667,8.75259722222,-3.591375,19:32
Rect,9.08593055556,-3.50804166667,9.16926388889,-3.591375,19:37
Rect,8.08593055556,-3.42470833333,8.16926388889,-3.50804166667,18:25
Rect,8.16926388889,-3.42470833333,8.25259722222,-3.50804166667,18:26
Rect,8.83593055556,-3.50804166667,8.91926388889,-3.591375,19:34
Rect,8.33593055556,-3.42470833333,8.41926388889,-3.50804166667,18:28
Rect,9.41926388889,-3.42470833333,9.50259722222,-3.50804166667,18:41
Rect,8.33593055556,-3.50804166667,8.41926388889,-3.591375,19:28
Rect,8.41926388889,-3.50804166667,8.50259722222,-3.591375,19:29
Rect,9.58593055556,-3.42470833333,9.66926388889,-3.50804166667,18:43
Rect,8.08593055556,-3.50804166667,8.16926388889,-3.591375,19:25
Rect,8.16926388889,-3.50804166667,8.25259722222,-3.591375,19:26
Rect,9.66926388889,-3.42470833333,9.75259722222,-3.50804166667,18:44
Rect,8.83593055556,-3.42470833333,8.91926388889,-3.50804166667,18:34
Rect,8.66926388889,-3.42470833333,8.75259722222,-3.50804166667,18:32
Rect,8.58593055556,-3.50804166667,8.66926388889,-3.591375,19:31
Rect,8.91926388889,-3.42470833333,9.00259722222,-3.50804166667,18:35
Rect,9.33593055556,-3.42470833333,9.41926388889,-3.50804166667,18:40
Rect,9.16926388889,-3.42470833333,9.25259722222,-3.50804166667,18:38
Rect,9.08593055556,-3.42470833333,9.16926388889,-3.50804166667,18:37
Rect,8.16926388889,-3.92470833333,8.25259722222,-4.00804166667,24:26
Rect,8.33593055556,-3.92470833333,8.41926388889,-4.00804166667,24:28
Rect,9.33593055556,-3.92470833333,9.41926388889,-4.00804166667,24:40
Rect,9.41926388889,-3.92470833333,9.50259722222,-4.00804166667,24:41
Rect,8.08593055556,-3.92470833333,8.16926388889,-4.00804166667,24:25
Rect,8.41926388889,-3.42470833333,8.50259722222,-3.50804166667,18:29
Rect,9.58593055556,-3.92470833333,9.66926388889,-4.00804166667,24:43
Rect,8.83593055556,-3.92470833333,8.91926388889,-4.00804166667,24:34
Rect,8.58593055556,-3.92470833333,8.66926388889,-4.00804166667,24:31
Rect,8.66926388889,-3.92470833333,8.75259722222,-4.00804166667,24:32
Rect,8.41926388889,-3.92470833333,8.50259722222,-4.00804166667,24:29
Rect,9.16926388889,-3.92470833333,9.25259722222,-4.00804166667,24:38
Rect,9.08593055556,-3.92470833333,9.16926388889,-4.00804166667,24:37
Rect,8.91926388889,-3.92470833333,9.00259722222,-4.00804166667,24:35
Rect,9.66926388889,-3.92470833333,9.75259722222,-4.00804166667,24:44
Rect,6.16926388889,-3.591375,6.25259722222,-3.67470833333,20:2
Rect,6.58593055556,-3.591375,6.66926388889,-3.67470833333,20:7
Rect,9.66926388889,-3.50804166667,9.75259722222,-3.591375,19:44
Rect,9.41926388889,-3.50804166667,9.50259722222,-3.591375,19:41
Rect,9.58593055556,-3.50804166667,9.66926388889,-3.591375,19:43
